Operation,Relative_Time_S,Timestamp_US,Node_ID,Type,Details,Received_Time
3013,1825.8,1767101552028261,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:31.270318
,1825.8,1767101552028740,1,GW_RX_DATA,"Msg:596,From:2,Hops:2,Route:[2>4>GW],Lat:2638.8ms,RSSI:-101,TS:1767101552028514",2025-12-30 20:32:31.272319
3014,1826.3,1767101552572587,4,BIDIR_LINK,"NodeID:1,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:31.877555
,1826.3,1767101552572725,4,CYCLE_SYNC,"Cycle=3,From=1,Hop=0,RSSI=-99",2025-12-30 20:32:31.878552
3015,1828.0,1767101554274023,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:33.735965
3016,1830.1,1767101556377834,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:35.711479
,1830.1,1767101556377973,2,CYCLE_SYNC,"Cycle=3,From=4,Hop=1,RSSI=-101",2025-12-30 20:32:35.711479
3017,1830.3,1767101556532330,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:35.962193
,1830.3,1767101556532785,1,GW_RX_DATA,"Msg:1123,From:4,Hops:1,Route:[4>GW],Lat:253.1ms,RSSI:-101,TS:1767101556532568",2025-12-30 20:32:35.963192
3018,1830.8,1767101557076587,4,BIDIR_LINK,"NodeID:1,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:36.380188
,1830.8,1767101557076713,4,CYCLE_SYNC,"Cycle=4,From=1,Hop=0,RSSI=-99",2025-12-30 20:32:36.533835
3019,1832.5,1767101558776715,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:38.081155
3020,1834.6,1767101560869832,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:40.254389
,1834.6,1767101560869971,2,CYCLE_SYNC,"Cycle=4,From=4,Hop=1,RSSI=-101",2025-12-30 20:32:40.254389
3021,1834.8,1767101561036316,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:40.481783
3022,1835.3,1767101561578585,4,BIDIR_LINK,"NodeID:1,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:40.892291
,1835.3,1767101561578704,4,CYCLE_SYNC,"Cycle=5,From=1,Hop=0,RSSI=-99",2025-12-30 20:32:40.892291
3023,1837.0,1767101563279698,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:42.619920
3024,1839.1,1767101565372834,2,BIDIR_LINK,"NodeID:4,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:44.759845
,1839.1,1767101565372960,2,CYCLE_SYNC,"Cycle=5,From=4,Hop=1,RSSI=-100",2025-12-30 20:32:44.759845
3025,1839.3,1767101565539345,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:44.923245
3026,1839.8,1767101566081585,4,BIDIR_LINK,"NodeID:1,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:45.416996
,1839.8,1767101566081704,4,CYCLE_SYNC,"Cycle=0,From=1,Hop=0,RSSI=-99",2025-12-30 20:32:45.416996
3027,1841.5,1767101567782670,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:47.144759
3028,1843.6,1767101569875832,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:49.200126
,1843.6,1767101569875958,2,CYCLE_SYNC,"Cycle=0,From=4,Hop=1,RSSI=-101",2025-12-30 20:32:49.200126
3029,1843.8,1767101570042238,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:49.374600
3030,1844.3,1767101570584585,4,BIDIR_LINK,"NodeID:1,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:50.023745
,1844.3,1767101570584704,4,CYCLE_SYNC,"Cycle=1,From=1,Hop=0,RSSI=-99",2025-12-30 20:32:50.023745
3031,1846.0,1767101572285792,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:51.834026
3032,1848.1,1767101574378830,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:53.888307
,1848.1,1767101574378977,2,CYCLE_SYNC,"Cycle=1,From=4,Hop=1,RSSI=-101",2025-12-30 20:32:53.889307
3033,1848.3,1767101574545267,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:53.889307
3034,1848.8,1767101575087585,4,BIDIR_LINK,"NodeID:1,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:54.391744
,1848.8,1767101575087713,4,CYCLE_SYNC,"Cycle=2,From=1,Hop=0,RSSI=-99",2025-12-30 20:32:54.392758
3035,1850.5,1767101576788692,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:56.093069
,1850.5,1767101576799067,4,FORWARD_ENQUEUE,"Msg:597,From:2,Hop:2,NextHop:TBD",2025-12-30 20:32:56.273602
3036,1852.6,1767101578892840,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:58.208686
,1852.6,1767101578892982,2,CYCLE_SYNC,"Cycle=2,From=4,Hop=1,RSSI=-101",2025-12-30 20:32:58.342790
3037,1852.8,1767101579048268,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:58.342790
,1852.8,1767101579048753,1,GW_RX_DATA,"Msg:597,From:2,Hops:2,Route:[2>4>GW],Lat:2640.8ms,RSSI:-101,TS:1767101579048528",2025-12-30 20:32:58.343800
3038,1853.3,1767101579591587,4,BIDIR_LINK,"NodeID:1,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:32:58.917261
,1853.3,1767101579591727,4,CYCLE_SYNC,"Cycle=3,From=1,Hop=0,RSSI=-99",2025-12-30 20:32:58.989677
3039,1855.0,1767101581292096,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:00.732592
3040,1857.1,1767101583395834,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:02.866663
,1857.1,1767101583395973,2,CYCLE_SYNC,"Cycle=3,From=4,Hop=1,RSSI=-101",2025-12-30 20:33:02.866663
3041,1857.3,1767101583552372,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:02.867660
,1857.3,1767101583552834,1,GW_RX_DATA,"Msg:1124,From:4,Hops:1,Route:[4>GW],Lat:255.2ms,RSSI:-101,TS:1767101583552620",2025-12-30 20:33:02.867660
3042,1857.8,1767101584094590,4,BIDIR_LINK,"NodeID:1,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:03.607741
,1857.8,1767101584094717,4,CYCLE_SYNC,"Cycle=4,From=1,Hop=0,RSSI=-99",2025-12-30 20:33:03.607741
3043,1859.5,1767101585794642,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:05.099110
3044,1861.6,1767101587887832,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:07.203399
,1861.6,1767101587887971,2,CYCLE_SYNC,"Cycle=4,From=4,Hop=1,RSSI=-101",2025-12-30 20:33:07.389990
3045,1861.8,1767101588056360,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:07.389990
3046,1862.3,1767101588597585,4,BIDIR_LINK,"NodeID:1,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:07.900491
,1862.3,1767101588597706,4,CYCLE_SYNC,"Cycle=5,From=1,Hop=0,RSSI=-99",2025-12-30 20:33:07.907372
3047,1864.0,1767101590297627,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:09.774815
3048,1866.1,1767101592390834,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:11.913512
,1866.1,1767101592390960,2,CYCLE_SYNC,"Cycle=5,From=4,Hop=1,RSSI=-101",2025-12-30 20:33:11.913512
3049,1866.3,1767101592559247,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:11.913512
3050,1866.8,1767101593100600,4,BIDIR_LINK,"NodeID:1,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:12.654581
,1866.8,1767101593100730,4,CYCLE_SYNC,"Cycle=0,From=1,Hop=0,RSSI=-99",2025-12-30 20:33:12.655496
3051,1868.5,1767101594800660,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:14.104868
3052,1870.6,1767101596893832,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:16.209474
,1870.6,1767101596893958,2,CYCLE_SYNC,"Cycle=0,From=4,Hop=1,RSSI=-101",2025-12-30 20:33:16.368349
3053,1870.8,1767101597062316,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:16.368349
3054,1871.3,1767101597603585,4,BIDIR_LINK,"NodeID:1,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:16.914521
,1871.3,1767101597603705,4,CYCLE_SYNC,"Cycle=1,From=1,Hop=0,RSSI=-99",2025-12-30 20:33:16.914521
3055,1873.0,1767101599303715,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:18.667693
3056,1875.1,1767101601396834,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:20.806026
,1875.1,1767101601396960,2,CYCLE_SYNC,"Cycle=1,From=4,Hop=1,RSSI=-101",2025-12-30 20:33:20.806026
3057,1875.3,1767101601565256,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:20.809260
3058,1875.8,1767101602106585,4,BIDIR_LINK,"NodeID:1,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:21.628393
,1875.8,1767101602106705,4,CYCLE_SYNC,"Cycle=2,From=1,Hop=0,RSSI=-99",2025-12-30 20:33:21.628393
3059,1877.5,1767101603806638,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:23.189707
,1877.6,1767101603817011,4,FORWARD_ENQUEUE,"Msg:598,From:2,Hop:2,NextHop:TBD",2025-12-30 20:33:23.189707
3060,1879.6,1767101605910842,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:25.246182
,1879.6,1767101605910984,2,CYCLE_SYNC,"Cycle=2,From=4,Hop=1,RSSI=-101",2025-12-30 20:33:25.246182
3061,1879.8,1767101606068270,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:25.492391
,1879.8,1767101606068769,1,GW_RX_DATA,"Msg:598,From:2,Hops:2,Route:[2>4>GW],Lat:2642.8ms,RSSI:-101,TS:1767101606068524",2025-12-30 20:33:25.492391
3062,1880.3,1767101606610604,4,BIDIR_LINK,"NodeID:1,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:26.068580
,1880.3,1767101606610757,4,CYCLE_SYNC,"Cycle=3,From=1,Hop=0,RSSI=-99",2025-12-30 20:33:26.068580
3063,1882.0,1767101608310012,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:27.612640
3064,1884.1,1767101610413834,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:29.934461
,1884.1,1767101610413973,2,CYCLE_SYNC,"Cycle=3,From=4,Hop=1,RSSI=-101",2025-12-30 20:33:29.934461
3065,1884.3,1767101610572456,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:29.934461
,1884.3,1767101610572943,1,GW_RX_DATA,"Msg:1125,From:4,Hops:1,Route:[4>GW],Lat:257.3ms,RSSI:-101,TS:1767101610572698",2025-12-30 20:33:29.934461
3066,1884.8,1767101611113592,4,BIDIR_LINK,"NodeID:1,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:30.429894
,1884.8,1767101611113722,4,CYCLE_SYNC,"Cycle=4,From=1,Hop=0,RSSI=-99",2025-12-30 20:33:30.430918
3067,1886.5,1767101612812650,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:32.116612
3068,1888.6,1767101614905834,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:34.220708
,1888.6,1767101614905972,2,CYCLE_SYNC,"Cycle=4,From=4,Hop=1,RSSI=-101",2025-12-30 20:33:34.222884
3069,1888.8,1767101615076288,1,BIDIR_LINK,"NodeID:4,RSSI:-102dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:34.541321
3070,1889.4,1767101615616586,4,BIDIR_LINK,"NodeID:1,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:34.952619
,1889.4,1767101615616708,4,CYCLE_SYNC,"Cycle=5,From=1,Hop=0,RSSI=-100",2025-12-30 20:33:34.953604
3071,1891.1,1767101617315791,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:36.618432
3072,1893.1,1767101619408832,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:38.723402
,1893.1,1767101619408980,2,CYCLE_SYNC,"Cycle=5,From=4,Hop=1,RSSI=-101",2025-12-30 20:33:38.725404
3073,1893.3,1767101619579238,1,BIDIR_LINK,"NodeID:4,RSSI:-102dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:38.836274
3074,1893.9,1767101620119585,4,BIDIR_LINK,"NodeID:1,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:39.425069
,1893.9,1767101620119713,4,CYCLE_SYNC,"Cycle=0,From=1,Hop=0,RSSI=-99",2025-12-30 20:33:39.655832
3075,1895.6,1767101621818654,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:41.301247
3076,1897.6,1767101623911861,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:43.226787
,1897.6,1767101623911995,2,CYCLE_SYNC,"Cycle=0,From=4,Hop=1,RSSI=-101",2025-12-30 20:33:43.227786
3077,1897.8,1767101624081245,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:43.522649
3078,1898.4,1767101624621585,4,BIDIR_LINK,"NodeID:1,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:43.934158
,1898.4,1767101624621704,4,CYCLE_SYNC,"Cycle=1,From=1,Hop=0,RSSI=-99",2025-12-30 20:33:43.934158
3079,1900.1,1767101626321620,4,BIDIR_LINK,"NodeID:2,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:45.624368
3080,1902.2,1767101628414834,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:47.883731
,1902.2,1767101628414960,2,CYCLE_SYNC,"Cycle=1,From=4,Hop=1,RSSI=-101",2025-12-30 20:33:47.884734
3081,1902.3,1767101628584310,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:47.884734
3082,1902.9,1767101629124585,4,BIDIR_LINK,"NodeID:1,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:48.460107
,1902.9,1767101629124704,4,CYCLE_SYNC,"Cycle=2,From=1,Hop=0,RSSI=-99",2025-12-30 20:33:48.460107
3083,1904.6,1767101630824713,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:50.127486
,1904.6,1767101630835084,4,FORWARD_ENQUEUE,"Msg:599,From:2,Hop:2,NextHop:TBD",2025-12-30 20:33:50.434713
3084,1906.7,1767101632927840,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:52.242400
,1906.7,1767101632927982,2,CYCLE_SYNC,"Cycle=2,From=4,Hop=1,RSSI=-101",2025-12-30 20:33:52.250406
3085,1906.8,1767101633087329,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:52.490022
,1906.8,1767101633087803,1,GW_RX_DATA,"Msg:599,From:2,Hops:2,Route:[2>4>GW],Lat:2643.9ms,RSSI:-101,TS:1767101633087584",2025-12-30 20:33:52.490022
3086,1907.4,1767101633628587,4,BIDIR_LINK,"NodeID:1,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:52.933395
,1907.4,1767101633628725,4,CYCLE_SYNC,"Cycle=3,From=1,Hop=0,RSSI=-99",2025-12-30 20:33:53.065718
3087,1909.1,1767101635328013,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:54.711034
3088,1911.2,1767101637431834,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:56.746940
,1911.2,1767101637431972,2,CYCLE_SYNC,"Cycle=3,From=4,Hop=1,RSSI=-101",2025-12-30 20:33:56.747952
3089,1911.3,1767101637591335,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:56.953539
,1911.3,1767101637591791,1,GW_RX_DATA,"Msg:1126,From:4,Hops:1,Route:[4>GW],Lat:258.1ms,RSSI:-101,TS:1767101637591572",2025-12-30 20:33:56.954547
3090,1911.9,1767101638131587,4,BIDIR_LINK,"NodeID:1,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:57.436486
,1911.9,1767101638131713,4,CYCLE_SYNC,"Cycle=4,From=1,Hop=0,RSSI=-99",2025-12-30 20:33:57.511328
3091,1913.6,1767101639830698,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:33:59.133339
3092,1915.7,1767101641923832,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:01.240453
,1915.7,1767101641923971,2,CYCLE_SYNC,"Cycle=4,From=4,Hop=1,RSSI=-101",2025-12-30 20:34:01.459912
3093,1915.8,1767101642095360,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:01.459912
3094,1916.4,1767101642634585,4,BIDIR_LINK,"NodeID:1,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:02.117147
,1916.4,1767101642634704,4,CYCLE_SYNC,"Cycle=5,From=1,Hop=0,RSSI=-99",2025-12-30 20:34:02.117147
3095,1918.1,1767101644333702,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:03.636564
3096,1920.2,1767101646426834,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:05.819668
,1920.2,1767101646426960,2,CYCLE_SYNC,"Cycle=5,From=4,Hop=1,RSSI=-101",2025-12-30 20:34:05.819668
3097,1920.3,1767101646598243,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:06.169306
3098,1920.9,1767101647137585,4,BIDIR_LINK,"NodeID:1,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:06.441611
,1920.9,1767101647137704,4,CYCLE_SYNC,"Cycle=0,From=1,Hop=0,RSSI=-99",2025-12-30 20:34:06.810421
3099,1922.6,1767101648836684,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:08.292444
3100,1924.7,1767101650929832,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:10.347567
,1924.7,1767101650929958,2,CYCLE_SYNC,"Cycle=0,From=4,Hop=1,RSSI=-101",2025-12-30 20:34:10.347567
3101,1924.8,1767101651101293,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:10.348593
3102,1925.4,1767101651640586,4,BIDIR_LINK,"NodeID:1,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:10.945480
,1925.4,1767101651640705,4,CYCLE_SYNC,"Cycle=1,From=1,Hop=0,RSSI=-100",2025-12-30 20:34:11.087566
3103,1927.1,1767101653339677,4,BIDIR_LINK,"NodeID:2,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:12.658352
3104,1929.2,1767101655432834,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:14.797081
,1929.2,1767101655432960,2,CYCLE_SYNC,"Cycle=1,From=4,Hop=1,RSSI=-101",2025-12-30 20:34:14.797081
3105,1929.3,1767101655604359,1,BIDIR_LINK,"NodeID:4,RSSI:-102dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:14.880811
3106,1929.9,1767101656143586,4,BIDIR_LINK,"NodeID:1,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:15.619804
,1929.9,1767101656143705,4,CYCLE_SYNC,"Cycle=2,From=1,Hop=0,RSSI=-100",2025-12-30 20:34:15.619804
3107,1931.6,1767101657842714,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:17.145855
,1931.6,1767101657853085,4,FORWARD_ENQUEUE,"Msg:600,From:2,Hop:2,NextHop:TBD",2025-12-30 20:34:17.348355
3108,1934.4,1767101660647588,4,BIDIR_LINK,"NodeID:1,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:20.067611
,1934.4,1767101660647726,4,CYCLE_SYNC,"Cycle=3,From=1,Hop=0,RSSI=-100",2025-12-30 20:34:20.067611
3109,1936.1,1767101662356369,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:21.707474
3110,1938.2,1767101664459832,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:23.777077
,1938.2,1767101664459993,2,CYCLE_SYNC,"Cycle=3,From=4,Hop=1,RSSI=-101",2025-12-30 20:34:23.777077
3111,1938.3,1767101664611314,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:24.091621
,1938.3,1767101664611770,1,GW_RX_DATA,"Msg:1127,From:4,Hops:1,Route:[4>GW],Lat:250.1ms,RSSI:-101,TS:1767101664611551",2025-12-30 20:34:24.092364
3112,1938.9,1767101665150588,4,BIDIR_LINK,"NodeID:1,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:24.585372
,1938.9,1767101665150724,4,CYCLE_SYNC,"Cycle=4,From=1,Hop=0,RSSI=-100",2025-12-30 20:34:24.585372
3113,1940.6,1767101666858737,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:26.170137
3114,1942.7,1767101668951834,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:28.535642
,1942.7,1767101668951973,2,CYCLE_SYNC,"Cycle=4,From=4,Hop=1,RSSI=-101",2025-12-30 20:34:28.535642
3115,1942.9,1767101669115350,1,BIDIR_LINK,"NodeID:4,RSSI:-102dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:28.536649
3116,1943.4,1767101669653586,4,BIDIR_LINK,"NodeID:1,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:28.956565
,1943.4,1767101669653708,4,CYCLE_SYNC,"Cycle=5,From=1,Hop=0,RSSI=-100",2025-12-30 20:34:29.110419
3117,1945.1,1767101671361714,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:30.754452
3118,1947.2,1767101673454834,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:32.809724
,1947.2,1767101673454960,2,CYCLE_SYNC,"Cycle=5,From=4,Hop=1,RSSI=-101",2025-12-30 20:34:32.810725
3119,1947.4,1767101673618268,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:32.892604
3120,1947.9,1767101674156585,4,BIDIR_LINK,"NodeID:1,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:33.459283
,1947.9,1767101674156705,4,CYCLE_SYNC,"Cycle=0,From=1,Hop=0,RSSI=-99",2025-12-30 20:34:33.462282
3121,1949.6,1767101675864716,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:35.167908
3122,1951.7,1767101677957834,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:37.284976
,1951.7,1767101677957960,2,CYCLE_SYNC,"Cycle=0,From=4,Hop=1,RSSI=-101",2025-12-30 20:34:37.284976
3123,1951.9,1767101678121272,1,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:37.615200
3124,1952.4,1767101678659585,4,BIDIR_LINK,"NodeID:1,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:38.026940
,1952.4,1767101678659705,4,CYCLE_SYNC,"Cycle=1,From=1,Hop=0,RSSI=-99",2025-12-30 20:34:38.026940
3125,1954.1,1767101680367699,4,BIDIR_LINK,"NodeID:2,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:39.669805
3126,1956.2,1767101682460833,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:41.809232
,1956.2,1767101682460959,2,CYCLE_SYNC,"Cycle=1,From=4,Hop=1,RSSI=-101",2025-12-30 20:34:41.809232
3127,1956.4,1767101682624253,1,BIDIR_LINK,"NodeID:4,RSSI:-102dBm,Status:BIDIRECTIONAL",2025-12-30 20:34:41.974951
