Operation,Relative_Time_S,Timestamp_US,Node_ID,Type,Details,Received_Time
,313.2,1767187995038851,1,PDR_NODE,"Node3,Seq:9,Exp:9,Rx:9,Gaps:0,PDR:100.00%,LatCnt:9,LatAvg:313.9ms,LatMin:114.8ms,LatMax:387.1ms",2025-12-31 20:33:12.971219
,313.2,1767187995038851,1,PDR_NODE,"Node4,Seq:9,Exp:9,Rx:9,Gaps:0,PDR:100.00%,LatCnt:9,LatAvg:2949.9ms,LatMin:2806.7ms,LatMax:3218.4ms",2025-12-31 20:33:12.971219
,313.2,1767187995038851,1,PDR_NODE,"Node2,Seq:8,Exp:8,Rx:8,Gaps:0,PDR:100.00%,LatCnt:8,LatAvg:118.6ms,LatMin:115.6ms,LatMax:122.6ms",2025-12-31 20:33:12.971219
1506,313.7,1767187995553460,3,BIDIR_LINK,"NodeID:2,RSSI:-84dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:13.446297
1507,313.7,1767187995560286,6,BIDIR_LINK,"NodeID:2,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:13.444297
1508,313.7,1767187995563532,5,BIDIR_LINK,"NodeID:2,RSSI:-94dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:13.444297
,313.7,1767187995566842,4,CYCLE_SYNC,"Cycle=1,From=2,Hop=1,RSSI=-110",2025-12-31 20:33:13.441297
1509,313.7,1767187995567551,1,BIDIR_LINK,"NodeID:2,RSSI:-104dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:13.449297
,313.7,1767187995567716,1,PKT_RX,"From:2,MsgID:521,Seq:9,PDR:100.0%",2025-12-31 20:33:13.451298
,313.7,1767187995568180,1,LATENCY,"Node2,MsgID:521,Hop:1,Lat:123.6ms,RSSI:-104dBm,SNR:2dB",2025-12-31 20:33:13.452297
,313.7,1767187995568395,1,GW_RX_DATA,"Msg:521,From:2,Hops:1,Route:[2>GW],Lat:123.6ms,RSSI:-104,TS:1767187995568326",2025-12-31 20:33:13.453805
1510,314.4,1767187996322464,3,BIDIR_LINK,"NodeID:6,RSSI:-68dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:14.532859
1511,314.4,1767187996323685,2,BIDIR_LINK,"NodeID:6,RSSI:-85dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:14.532859
1512,314.4,1767187996332531,5,BIDIR_LINK,"NodeID:6,RSSI:-94dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:14.532859
1513,314.5,1767187996335771,4,BIDIR_LINK,"NodeID:6,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:14.532859
1514,314.5,1767187996336545,1,BIDIR_LINK,"NodeID:6,RSSI:-103dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:14.532859
1515,315.2,1767187997045652,2,BIDIR_LINK,"NodeID:3,RSSI:-84dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:15.025930
1516,315.2,1767187997050287,6,BIDIR_LINK,"NodeID:3,RSSI:-65dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:15.025930
1517,315.5,1767187997334793,5,BIDIR_LINK,"NodeID:3,RSSI:-115dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:15.275269
1518,315.5,1767187997337824,4,BIDIR_LINK,"NodeID:3,RSSI:-90dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:15.274272
1519,315.5,1767187997338759,1,BIDIR_LINK,"NodeID:3,RSSI:-105dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:15.275269
1520,316.0,1767187997930463,3,BIDIR_LINK,"NodeID:1,RSSI:-105dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:15.932344
,316.0,1767187997930614,3,CYCLE_SYNC,"Cycle=2,From=1,Hop=0,RSSI=-105",2025-12-31 20:33:15.932344
1521,316.0,1767187997931652,2,BIDIR_LINK,"NodeID:1,RSSI:-113dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:15.931343
,316.0,1767187997931820,2,CYCLE_SYNC,"Cycle=2,From=1,Hop=0,RSSI=-113",2025-12-31 20:33:15.932344
1522,316.1,1767187997940520,5,RSSI_LOW,"From:N1,RSSI:-122dBm,Threshold:-115dBm,Status:REJECTED",2025-12-31 20:33:15.931343
1523,316.2,1767187998052421,6,BIDIR_LINK,"NodeID:1,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:16.342308
,316.2,1767187998052586,6,CYCLE_SYNC,"Cycle=2,From=1,Hop=0,RSSI=-101",2025-12-31 20:33:16.343315
1524,317.5,1767187999430458,3,BIDIR_LINK,"NodeID:4,RSSI:-91dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:17.494101
1525,317.5,1767187999431671,2,BIDIR_LINK,"NodeID:4,RSSI:-111dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:17.494101
1526,317.6,1767187999437295,6,BIDIR_LINK,"NodeID:4,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:17.493070
1527,318.0,1767187999930443,3,BIDIR_LINK,"NodeID:5,RSSI:-115dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:18.071400
1528,318.0,1767187999931655,2,BIDIR_LINK,"NodeID:5,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:18.071400
1529,318.1,1767187999936281,6,BIDIR_LINK,"NodeID:5,RSSI:-97dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:18.071400
,318.2,1767188000039849,1,PDR_NETWORK,"TOTAL,Exp:46,Rx:46,Lost:0,PDR:100.00%",2025-12-31 20:33:18.071400
,318.2,1767188000039849,1,PDR_NODE,"Node5,Seq:9,Exp:9,Rx:9,Gaps:0,PDR:100.00%,LatCnt:9,LatAvg:884.4ms,LatMin:730.7ms,LatMax:1447.6ms",2025-12-31 20:33:18.071400
,318.2,1767188000039849,1,PDR_NODE,"Node6,Seq:10,Exp:10,Rx:10,Gaps:0,PDR:100.00%,LatCnt:10,LatAvg:112.9ms,LatMin:108.9ms,LatMax:117.9ms",2025-12-31 20:33:18.071400
,318.2,1767188000039849,1,PDR_NODE,"Node3,Seq:9,Exp:9,Rx:9,Gaps:0,PDR:100.00%,LatCnt:9,LatAvg:313.9ms,LatMin:114.8ms,LatMax:387.1ms",2025-12-31 20:33:18.071400
,318.2,1767188000039849,1,PDR_NODE,"Node4,Seq:9,Exp:9,Rx:9,Gaps:0,PDR:100.00%,LatCnt:9,LatAvg:2949.9ms,LatMin:2806.7ms,LatMax:3218.4ms",2025-12-31 20:33:18.071400
,318.2,1767188000039849,1,PDR_NODE,"Node2,Seq:9,Exp:9,Rx:9,Gaps:0,PDR:100.00%,LatCnt:9,LatAvg:119.1ms,LatMin:115.6ms,LatMax:123.6ms",2025-12-31 20:33:18.071400
1530,318.7,1767188000543274,6,BIDIR_LINK,"NodeID:2,RSSI:-85dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:18.425807
1531,318.7,1767188000546528,5,BIDIR_LINK,"NodeID:2,RSSI:-96dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:18.425807
1532,318.7,1767188000548765,4,BIDIR_LINK,"NodeID:2,RSSI:-110dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:18.425807
,318.7,1767188000548921,4,CYCLE_SYNC,"Cycle=2,From=2,Hop=1,RSSI=-110",2025-12-31 20:33:18.893842
1533,318.7,1767188000550581,1,BIDIR_LINK,"NodeID:2,RSSI:-104dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:18.425807
1534,319.1,1767188000933129,3,BIDIR_LINK,"NodeID:2,RSSI:-83dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:18.893842
1535,319.3,1767188001151446,3,BIDIR_LINK,"NodeID:6,RSSI:-68dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:19.222783
1536,319.3,1767188001152664,2,BIDIR_LINK,"NodeID:6,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:19.222783
1537,319.3,1767188001161511,5,BIDIR_LINK,"NodeID:6,RSSI:-94dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:19.223784
1538,319.3,1767188001164757,4,BIDIR_LINK,"NodeID:6,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:19.222783
1539,319.3,1767188001165525,1,BIDIR_LINK,"NodeID:6,RSSI:-105dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:19.223784
1540,319.8,1767188001663277,5,NEIGHBOR_REMOVED,"NodeID:1,Reason:INACTIVE,Duration:20000ms,RSSI:-114dBm,WasBidir:NO",2025-12-31 20:33:19.570024
1541,320.7,1767188002549652,2,BIDIR_LINK,"NodeID:3,RSSI:-81dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:20.437525
1542,320.7,1767188002555441,6,BIDIR_LINK,"NodeID:3,RSSI:-66dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:20.736760
1543,320.7,1767188002558533,5,BIDIR_LINK,"NodeID:3,RSSI:-110dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:20.436988
1544,320.7,1767188002562533,1,BIDIR_LINK,"NodeID:3,RSSI:-105dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:20.736760
,320.7,1767188002562695,1,PKT_RX,"From:3,MsgID:778,Seq:10,PDR:100.0%",2025-12-31 20:33:20.736760
,320.7,1767188002563144,1,LATENCY,"Node3,MsgID:778,Hop:1,Lat:124.8ms,RSSI:-105dBm,SNR:8dB",2025-12-31 20:33:20.737760
,320.7,1767188002563330,1,GW_RX_DATA,"Msg:778,From:3,Hops:1,Route:[3>GW],Lat:124.8ms,RSSI:-105,TS:1767188002563261",2025-12-31 20:33:20.737760
1545,321.3,1767188003155477,3,BIDIR_LINK,"NodeID:1,RSSI:-105dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:21.128164
,321.3,1767188003155642,3,CYCLE_SYNC,"Cycle=3,From=1,Hop=0,RSSI=-105",2025-12-31 20:33:21.129167
1546,321.3,1767188003155662,2,BIDIR_LINK,"NodeID:1,RSSI:-103dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:21.128164
,321.3,1767188003155804,2,CYCLE_SYNC,"Cycle=3,From=1,Hop=0,RSSI=-103",2025-12-31 20:33:21.128164
1547,321.3,1767188003161296,6,BIDIR_LINK,"NodeID:1,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:21.128164
,321.3,1767188003161451,6,CYCLE_SYNC,"Cycle=3,From=1,Hop=0,RSSI=-101",2025-12-31 20:33:21.128164
1548,321.3,1767188003165536,5,RSSI_LOW,"From:N1,RSSI:-123dBm,Threshold:-115dBm,Status:REJECTED",2025-12-31 20:33:21.128164
1549,322.4,1767188004259458,3,BIDIR_LINK,"NodeID:4,RSSI:-91dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:22.608888
1550,322.4,1767188004260667,2,BIDIR_LINK,"NodeID:4,RSSI:-110dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:22.609889
1551,322.4,1767188004266294,6,BIDIR_LINK,"NodeID:4,RSSI:-97dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:22.608888
1552,322.9,1767188004759447,3,RSSI_LOW,"From:N5,RSSI:-118dBm,Threshold:-115dBm,Status:REJECTED",2025-12-31 20:33:22.773954
1553,322.9,1767188004760655,2,BIDIR_LINK,"NodeID:5,RSSI:-98dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:22.772956
1554,322.9,1767188004765274,6,BIDIR_LINK,"NodeID:5,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:22.773954
,323.2,1767188005040853,1,PDR_NETWORK,"TOTAL,Exp:47,Rx:47,Lost:0,PDR:100.00%",2025-12-31 20:33:23.184702
,323.2,1767188005040853,1,PDR_NODE,"Node5,Seq:9,Exp:9,Rx:9,Gaps:0,PDR:100.00%,LatCnt:9,LatAvg:884.4ms,LatMin:730.7ms,LatMax:1447.6ms",2025-12-31 20:33:23.184702
,323.2,1767188005040853,1,PDR_NODE,"Node6,Seq:10,Exp:10,Rx:10,Gaps:0,PDR:100.00%,LatCnt:10,LatAvg:112.9ms,LatMin:108.9ms,LatMax:117.9ms",2025-12-31 20:33:23.184702
,323.2,1767188005040853,1,PDR_NODE,"Node3,Seq:10,Exp:10,Rx:10,Gaps:0,PDR:100.00%,LatCnt:10,LatAvg:295.0ms,LatMin:114.8ms,LatMax:387.1ms",2025-12-31 20:33:23.184702
,323.2,1767188005040853,1,PDR_NODE,"Node4,Seq:9,Exp:9,Rx:9,Gaps:0,PDR:100.00%,LatCnt:9,LatAvg:2949.9ms,LatMin:2806.7ms,LatMax:3218.4ms",2025-12-31 20:33:23.184702
,323.2,1767188005040853,1,PDR_NODE,"Node2,Seq:9,Exp:9,Rx:9,Gaps:0,PDR:100.00%,LatCnt:9,LatAvg:119.1ms,LatMin:115.6ms,LatMax:123.6ms",2025-12-31 20:33:23.184702
1555,323.5,1767188005372277,6,BIDIR_LINK,"NodeID:2,RSSI:-87dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:23.267853
1556,323.5,1767188005375532,5,BIDIR_LINK,"NodeID:2,RSSI:-95dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:23.267853
1557,323.5,1767188005377765,4,BIDIR_LINK,"NodeID:2,RSSI:-110dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:23.266806
,323.5,1767188005377909,4,CYCLE_SYNC,"Cycle=3,From=2,Hop=1,RSSI=-110",2025-12-31 20:33:23.267853
1558,323.5,1767188005379527,1,BIDIR_LINK,"NodeID:2,RSSI:-104dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:23.267853
1559,323.6,1767188005435669,3,BIDIR_LINK,"NodeID:2,RSSI:-84dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:23.375850
1560,324.1,1767188005971448,3,BIDIR_LINK,"NodeID:6,RSSI:-68dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:24.007692
1561,324.1,1767188005972664,2,BIDIR_LINK,"NodeID:6,RSSI:-87dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:24.007692
1562,324.1,1767188005981511,5,BIDIR_LINK,"NodeID:6,RSSI:-95dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:24.007692
1563,324.1,1767188005984754,4,BIDIR_LINK,"NodeID:6,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:23.886816
1564,324.1,1767188005985515,1,BIDIR_LINK,"NodeID:6,RSSI:-104dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:23.859816
1565,324.6,1767188006483248,5,HOP_CHANGE,"Old=1,New=2",2025-12-31 20:33:24.501251
1566,325.2,1767188007042652,2,BIDIR_LINK,"NodeID:3,RSSI:-82dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:24.928850
1567,325.2,1767188007051533,5,BIDIR_LINK,"NodeID:3,RSSI:-109dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:24.929851
,325.2,1767188007051673,5,CYCLE_SYNC,"Cycle=3,From=3,Hop=1,RSSI=-109",2025-12-31 20:33:24.929851
1568,325.2,1767188007053783,4,BIDIR_LINK,"NodeID:3,RSSI:-90dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:24.928850
1569,325.2,1767188007066753,1,BIDIR_LINK,"NodeID:3,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:24.939853
1570,325.5,1767188007375405,6,BIDIR_LINK,"NodeID:3,RSSI:-66dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:25.260049
1571,325.8,1767188007657463,3,BIDIR_LINK,"NodeID:1,RSSI:-109dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:25.653265
,325.8,1767188007657623,3,CYCLE_SYNC,"Cycle=4,From=1,Hop=0,RSSI=-109",2025-12-31 20:33:25.653265
1572,325.8,1767188007658652,2,BIDIR_LINK,"NodeID:1,RSSI:-102dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:25.546526
,325.8,1767188007658813,2,CYCLE_SYNC,"Cycle=4,From=1,Hop=0,RSSI=-102",2025-12-31 20:33:25.576806
1573,325.8,1767188007664284,6,BIDIR_LINK,"NodeID:1,RSSI:-104dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:25.652260
,325.8,1767188007664448,6,CYCLE_SYNC,"Cycle=4,From=1,Hop=0,RSSI=-104",2025-12-31 20:33:25.652260
1574,325.8,1767188007667526,5,RSSI_LOW,"From:N1,RSSI:-124dBm,Threshold:-115dBm,Status:REJECTED",2025-12-31 20:33:25.652260
1575,327.2,1767188009090454,3,BIDIR_LINK,"NodeID:4,RSSI:-91dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:27.135785
1576,327.2,1767188009090667,2,BIDIR_LINK,"NodeID:4,RSSI:-109dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:26.976416
1577,327.2,1767188009096293,6,BIDIR_LINK,"NodeID:4,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:27.134773
,327.2,1767188009100821,3,FORWARD_ENQUEUE,"Msg:1034,From:4,Hop:2,NextHop:TBD",2025-12-31 20:33:27.135785
1578,327.7,1767188009579457,3,BIDIR_LINK,"NodeID:5,RSSI:-114dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:27.475239
1579,327.7,1767188009580714,2,BIDIR_LINK,"NodeID:5,RSSI:-98dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:27.475239
1580,327.7,1767188009585301,6,BIDIR_LINK,"NodeID:5,RSSI:-98dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:27.475239
,328.2,1767188010041853,1,PDR_NETWORK,"TOTAL,Exp:47,Rx:47,Lost:0,PDR:100.00%",2025-12-31 20:33:28.023852
,328.2,1767188010041853,1,PDR_NODE,"Node5,Seq:9,Exp:9,Rx:9,Gaps:0,PDR:100.00%,LatCnt:9,LatAvg:884.4ms,LatMin:730.7ms,LatMax:1447.6ms",2025-12-31 20:33:28.023852
,328.2,1767188010041853,1,PDR_NODE,"Node6,Seq:10,Exp:10,Rx:10,Gaps:0,PDR:100.00%,LatCnt:10,LatAvg:112.9ms,LatMin:108.9ms,LatMax:117.9ms",2025-12-31 20:33:28.216704
,328.2,1767188010041853,1,PDR_NODE,"Node3,Seq:10,Exp:10,Rx:10,Gaps:0,PDR:100.00%,LatCnt:10,LatAvg:295.0ms,LatMin:114.8ms,LatMax:387.1ms",2025-12-31 20:33:28.216704
,328.2,1767188010041853,1,PDR_NODE,"Node4,Seq:9,Exp:9,Rx:9,Gaps:0,PDR:100.00%,LatCnt:9,LatAvg:2949.9ms,LatMin:2806.7ms,LatMax:3218.4ms",2025-12-31 20:33:28.216704
,328.2,1767188010041853,1,PDR_NODE,"Node2,Seq:9,Exp:9,Rx:9,Gaps:0,PDR:100.00%,LatCnt:9,LatAvg:119.1ms,LatMin:115.6ms,LatMax:123.6ms",2025-12-31 20:33:28.216704
1581,328.3,1767188010191312,6,BIDIR_LINK,"NodeID:2,RSSI:-90dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:28.217707
1582,328.3,1767188010195528,5,BIDIR_LINK,"NodeID:2,RSSI:-95dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:28.217707
,328.3,1767188010195632,5,CYCLE_SYNC,"Cycle=4,From=2,Hop=1,RSSI=-95",2025-12-31 20:33:28.217707
1583,328.3,1767188010197797,4,BIDIR_LINK,"NodeID:2,RSSI:-110dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:28.217707
,328.3,1767188010197969,4,CYCLE_SYNC,"Cycle=4,From=2,Hop=1,RSSI=-110",2025-12-31 20:33:28.217707
1584,328.3,1767188010199546,1,BIDIR_LINK,"NodeID:2,RSSI:-109dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:28.216704
1585,328.7,1767188010581650,3,BIDIR_LINK,"NodeID:2,RSSI:-85dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:28.748352
1586,328.9,1767188010790446,3,BIDIR_LINK,"NodeID:6,RSSI:-67dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:28.749347
1587,328.9,1767188010791664,2,BIDIR_LINK,"NodeID:6,RSSI:-83dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:28.749347
1588,328.9,1767188010800525,5,BIDIR_LINK,"NodeID:6,RSSI:-95dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:28.749347
1589,328.9,1767188010803757,4,BIDIR_LINK,"NodeID:6,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:28.748352
1590,328.9,1767188010805515,1,BIDIR_LINK,"NodeID:6,RSSI:-103dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:28.749347
1591,330.3,1767188012198652,2,BIDIR_LINK,"NodeID:3,RSSI:-85dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:30.084416
1592,330.3,1767188012204322,6,BIDIR_LINK,"NodeID:3,RSSI:-66dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:30.303758
1593,330.3,1767188012210774,4,BIDIR_LINK,"NodeID:3,RSSI:-90dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:30.302758
1594,330.3,1767188012210836,4,BIDIR_LINK,"NodeID:3,RSSI:-90dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:30.303758
1595,330.3,1767188012212517,1,BIDIR_LINK,"NodeID:3,RSSI:-103dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:30.303758
,330.3,1767188012212678,1,PKT_RX,"From:4,MsgID:1034,Seq:10,PDR:100.0%",2025-12-31 20:33:30.303758
,330.3,1767188012213156,1,LATENCY,"Node4,MsgID:1034,Hop:2,Lat:3220.5ms,RSSI:-103dBm,SNR:8dB",2025-12-31 20:33:30.303758
,330.3,1767188012213385,1,GW_RX_DATA,"Msg:1034,From:4,Hops:2,Route:[4>3>GW],Lat:3220.5ms,RSSI:-103,TS:1767188012213314",2025-12-31 20:33:30.303758
1596,330.9,1767188012804469,3,BIDIR_LINK,"NodeID:1,RSSI:-103dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:30.732287
,330.9,1767188012804631,3,CYCLE_SYNC,"Cycle=5,From=1,Hop=0,RSSI=-103",2025-12-31 20:33:30.733288
1597,330.9,1767188012805667,2,BIDIR_LINK,"NodeID:1,RSSI:-106dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:30.732287
,330.9,1767188012805811,2,CYCLE_SYNC,"Cycle=5,From=1,Hop=0,RSSI=-106",2025-12-31 20:33:30.732287
1598,330.9,1767188012811298,6,BIDIR_LINK,"NodeID:1,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:30.731287
,330.9,1767188012811455,6,CYCLE_SYNC,"Cycle=5,From=1,Hop=0,RSSI=-101",2025-12-31 20:33:30.732287
1599,332.0,1767188013898458,3,BIDIR_LINK,"NodeID:4,RSSI:-91dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:31.977368
1600,332.0,1767188013899667,2,BIDIR_LINK,"NodeID:4,RSSI:-111dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:31.977368
1601,332.0,1767188013905293,6,BIDIR_LINK,"NodeID:4,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:31.978368
1602,332.5,1767188014418447,3,RSSI_LOW,"From:N5,RSSI:-119dBm,Threshold:-115dBm,Status:REJECTED",2025-12-31 20:33:32.378497
1603,332.5,1767188014419657,2,BIDIR_LINK,"NodeID:5,RSSI:-97dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:32.306260
1604,332.5,1767188014425283,6,BIDIR_LINK,"NodeID:5,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:32.556568
,332.5,1767188014430026,2,FORWARD_ENQUEUE,"Msg:1290,From:5,Hop:2,NextHop:TBD",2025-12-31 20:33:32.557572
,333.2,1767188015042849,1,PDR_NETWORK,"TOTAL,Exp:48,Rx:48,Lost:0,PDR:100.00%",2025-12-31 20:33:32.926431
,333.2,1767188015042849,1,PDR_NODE,"Node5,Seq:9,Exp:9,Rx:9,Gaps:0,PDR:100.00%,LatCnt:9,LatAvg:884.4ms,LatMin:730.7ms,LatMax:1447.6ms",2025-12-31 20:33:32.926431
,333.2,1767188015042849,1,PDR_NODE,"Node6,Seq:10,Exp:10,Rx:10,Gaps:0,PDR:100.00%,LatCnt:10,LatAvg:112.9ms,LatMin:108.9ms,LatMax:117.9ms",2025-12-31 20:33:32.926431
,333.2,1767188015042849,1,PDR_NODE,"Node3,Seq:10,Exp:10,Rx:10,Gaps:0,PDR:100.00%,LatCnt:10,LatAvg:295.0ms,LatMin:114.8ms,LatMax:387.1ms",2025-12-31 20:33:33.140155
,333.2,1767188015042849,1,PDR_NODE,"Node4,Seq:10,Exp:10,Rx:10,Gaps:0,PDR:100.00%,LatCnt:10,LatAvg:2977.0ms,LatMin:2806.7ms,LatMax:3220.5ms",2025-12-31 20:33:33.140155
,333.2,1767188015042849,1,PDR_NODE,"Node2,Seq:9,Exp:9,Rx:9,Gaps:0,PDR:100.00%,LatCnt:9,LatAvg:119.1ms,LatMin:115.6ms,LatMax:123.6ms",2025-12-31 20:33:33.140155
1605,333.2,1767188015051298,6,BIDIR_LINK,"NodeID:2,RSSI:-87dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:33.140155
1606,333.2,1767188015054549,5,BIDIR_LINK,"NodeID:2,RSSI:-93dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:33.139156
1607,333.2,1767188015054608,5,BIDIR_LINK,"NodeID:2,RSSI:-93dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:33.140155
,333.2,1767188015054729,5,CYCLE_SYNC,"Cycle=5,From=2,Hop=1,RSSI=-93",2025-12-31 20:33:33.140155
,333.2,1767188015057844,4,CYCLE_SYNC,"Cycle=5,From=2,Hop=1,RSSI=-111",2025-12-31 20:33:33.140155
1608,333.2,1767188015059525,1,BIDIR_LINK,"NodeID:2,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:33.140155
,333.2,1767188015059669,1,PKT_RX,"From:5,MsgID:1290,Seq:10,PDR:100.0%",2025-12-31 20:33:33.140155
,333.2,1767188015060093,1,LATENCY,"Node5,MsgID:1290,Hop:2,Lat:741.6ms,RSSI:-101dBm,SNR:2dB",2025-12-31 20:33:33.140155
,333.2,1767188015060341,1,GW_RX_DATA,"Msg:1290,From:5,Hops:2,Route:[5>2>GW],Lat:741.6ms,RSSI:-101,TS:1767188015060242",2025-12-31 20:33:33.141157
1609,333.2,1767188015084904,3,BIDIR_LINK,"NodeID:2,RSSI:-84dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:33.141157
1610,333.8,1767188015650466,3,BIDIR_LINK,"NodeID:6,RSSI:-68dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:33.621277
1611,333.8,1767188015651668,2,BIDIR_LINK,"NodeID:6,RSSI:-87dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:33.621277
1612,333.8,1767188015660527,5,BIDIR_LINK,"NodeID:6,RSSI:-94dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:33.622277
1613,333.8,1767188015663759,4,BIDIR_LINK,"NodeID:6,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:33.621277
1614,333.8,1767188015665541,1,BIDIR_LINK,"NodeID:6,RSSI:-104dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:33.621277
1615,334.8,1767188016691652,2,BIDIR_LINK,"NodeID:3,RSSI:-82dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:34.577696
1616,334.8,1767188016700533,5,BIDIR_LINK,"NodeID:3,RSSI:-114dBm,Status:BIDIRECTIONAL",2025-12-31 20:33:34.711242
