Operation,Relative_Time_S,Timestamp_US,Node_ID,Type,Details,Received_Time
2704,421.0,1767178719468034,1,BIDIR_LINK,"NodeID:6,RSSI:-58dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:37.836714
2705,421.0,1767178719476288,2,BIDIR_LINK,"NodeID:6,RSSI:-53dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:37.575111
2706,423.0,1767178721447959,5,BIDIR_LINK,"NodeID:1,RSSI:-47dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:39.532304
,423.0,1767178721448136,5,CYCLE_SYNC,"Cycle=0,From=1,Hop=0,RSSI=-47",2025-12-31 17:58:39.566831
2707,423.0,1767178721452603,3,BIDIR_LINK,"NodeID:1,RSSI:-56dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:39.567832
,423.0,1767178721452767,3,CYCLE_SYNC,"Cycle=0,From=1,Hop=0,RSSI=-56",2025-12-31 17:58:39.568833
2708,423.0,1767178721456015,4,BIDIR_LINK,"NodeID:1,RSSI:-48dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:39.566831
,423.0,1767178721456170,4,CYCLE_SYNC,"Cycle=0,From=1,Hop=0,RSSI=-48",2025-12-31 17:58:39.567832
2709,423.0,1767178721473263,2,BIDIR_LINK,"NodeID:1,RSSI:-44dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:39.567832
,423.0,1767178721473418,2,CYCLE_SYNC,"Cycle=0,From=1,Hop=0,RSSI=-44",2025-12-31 17:58:39.567832
2710,423.0,1767178721477649,6,BIDIR_LINK,"NodeID:1,RSSI:-55dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:39.567832
,423.0,1767178721477820,6,CYCLE_SYNC,"Cycle=0,From=1,Hop=0,RSSI=-55",2025-12-31 17:58:39.567832
2711,423.5,1767178721939957,5,BIDIR_LINK,"NodeID:2,RSSI:-44dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:40.027059
2712,423.5,1767178721943587,3,BIDIR_LINK,"NodeID:2,RSSI:-41dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:40.376888
2713,423.5,1767178721947012,4,BIDIR_LINK,"NodeID:2,RSSI:-65dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:40.026058
2714,423.5,1767178721955993,1,BIDIR_LINK,"NodeID:2,RSSI:-46dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:40.027059
2715,423.5,1767178721968618,6,BIDIR_LINK,"NodeID:2,RSSI:-50dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:40.376888
2716,424.0,1767178722470943,5,BIDIR_LINK,"NodeID:3,RSSI:-51dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:40.800595
2717,424.0,1767178722479005,4,BIDIR_LINK,"NodeID:3,RSSI:-67dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:40.801596
2718,424.0,1767178722488003,1,BIDIR_LINK,"NodeID:3,RSSI:-57dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:40.801596
2719,424.0,1767178722496261,2,BIDIR_LINK,"NodeID:3,RSSI:-40dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:40.800595
2720,424.0,1767178722499613,6,BIDIR_LINK,"NodeID:3,RSSI:-48dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:40.800595
,424.1,1767178722563305,1,PDR_NETWORK,"TOTAL,Exp:75,Rx:75,Lost:0,PDR:100.00%",2025-12-31 17:58:40.801596
,424.1,1767178722563305,1,PDR_NODE,"Node6,Seq:15,Exp:15,Rx:15,Gaps:0,PDR:100.00%,LatCnt:15,LatAvg:94.0ms,LatMin:90.1ms,LatMax:98.1ms",2025-12-31 17:58:40.801596
,424.1,1767178722563305,1,PDR_NODE,"Node2,Seq:15,Exp:15,Rx:15,Gaps:0,PDR:100.00%,LatCnt:15,LatAvg:97.8ms,LatMin:93.4ms,LatMax:101.5ms",2025-12-31 17:58:40.801596
,424.1,1767178722563305,1,PDR_NODE,"Node3,Seq:15,Exp:15,Rx:15,Gaps:0,PDR:100.00%,LatCnt:15,LatAvg:118.5ms,LatMin:114.1ms,LatMax:123.1ms",2025-12-31 17:58:40.801596
,424.1,1767178722563305,1,PDR_NODE,"Node4,Seq:15,Exp:15,Rx:15,Gaps:0,PDR:100.00%,LatCnt:15,LatAvg:116.1ms,LatMin:112.7ms,LatMax:119.7ms",2025-12-31 17:58:40.801596
,424.1,1767178722563305,1,PDR_NODE,"Node5,Seq:15,Exp:15,Rx:15,Gaps:0,PDR:100.00%,LatCnt:15,LatAvg:122.4ms,LatMin:117.7ms,LatMax:126.8ms",2025-12-31 17:58:40.801596
2721,424.5,1767178722965943,5,BIDIR_LINK,"NodeID:4,RSSI:-48dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:41.213034
2722,424.5,1767178722969582,3,BIDIR_LINK,"NodeID:4,RSSI:-70dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:41.213034
2723,424.5,1767178722981987,1,BIDIR_LINK,"NodeID:4,RSSI:-49dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:41.213034
2724,424.5,1767178722990249,2,BIDIR_LINK,"NodeID:4,RSSI:-67dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:41.213034
2725,424.5,1767178722994608,6,BIDIR_LINK,"NodeID:4,RSSI:-54dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:41.213034
2726,425.0,1767178723465564,3,BIDIR_LINK,"NodeID:5,RSSI:-56dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:41.626844
2727,425.0,1767178723469011,4,BIDIR_LINK,"NodeID:5,RSSI:-51dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:41.625840
2728,425.0,1767178723477982,1,BIDIR_LINK,"NodeID:5,RSSI:-51dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:41.626844
2729,425.0,1767178723486285,2,BIDIR_LINK,"NodeID:5,RSSI:-47dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:41.625840
2730,425.0,1767178723490622,6,BIDIR_LINK,"NodeID:5,RSSI:-50dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:41.626844
2731,425.5,1767178723964957,5,BIDIR_LINK,"NodeID:6,RSSI:-49dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:42.221412
2732,425.5,1767178723968564,3,BIDIR_LINK,"NodeID:6,RSSI:-50dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:42.048355
2733,425.5,1767178723980996,1,BIDIR_LINK,"NodeID:6,RSSI:-58dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:42.222415
,425.5,1767178723981145,1,PKT_RX,"From:6,MsgID:1552,Seq:16,PDR:100.0%",2025-12-31 17:58:42.222415
,425.5,1767178723981624,1,LATENCY,"Node6,MsgID:1552,Hop:1,Lat:98.1ms,RSSI:-58dBm,SNR:12dB",2025-12-31 17:58:42.222415
,425.5,1767178723981837,1,GW_RX_DATA,"Msg:1552,From:6,Hops:1,Route:[6>GW],Lat:98.1ms,RSSI:-58,TS:1767178723981768",2025-12-31 17:58:42.222415
2734,425.5,1767178723990249,2,BIDIR_LINK,"NodeID:6,RSSI:-52dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:42.114385
2735,427.5,1767178725950963,5,BIDIR_LINK,"NodeID:1,RSSI:-47dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:44.341578
,427.5,1767178725951133,5,CYCLE_SYNC,"Cycle=1,From=1,Hop=0,RSSI=-47",2025-12-31 17:58:44.341578
2736,427.5,1767178725955591,3,BIDIR_LINK,"NodeID:1,RSSI:-57dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:44.342579
,427.5,1767178725955761,3,CYCLE_SYNC,"Cycle=1,From=1,Hop=0,RSSI=-57",2025-12-31 17:58:44.342579
2737,427.5,1767178725959019,4,BIDIR_LINK,"NodeID:1,RSSI:-48dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:44.341578
,427.5,1767178725959167,4,CYCLE_SYNC,"Cycle=1,From=1,Hop=0,RSSI=-48",2025-12-31 17:58:44.342579
2738,427.5,1767178725976268,2,BIDIR_LINK,"NodeID:1,RSSI:-45dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:44.342579
,427.5,1767178725976415,2,CYCLE_SYNC,"Cycle=1,From=1,Hop=0,RSSI=-45",2025-12-31 17:58:44.342579
2739,427.5,1767178725979658,6,BIDIR_LINK,"NodeID:1,RSSI:-55dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:44.341578
,427.5,1767178725979832,6,CYCLE_SYNC,"Cycle=1,From=1,Hop=0,RSSI=-55",2025-12-31 17:58:44.342579
2740,428.0,1767178726442957,5,BIDIR_LINK,"NodeID:2,RSSI:-44dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:44.588323
2741,428.0,1767178726446585,3,BIDIR_LINK,"NodeID:2,RSSI:-41dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:44.588323
2742,428.0,1767178726450012,4,BIDIR_LINK,"NodeID:2,RSSI:-66dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:44.587318
2743,428.0,1767178726460013,1,BIDIR_LINK,"NodeID:2,RSSI:-46dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:44.588323
2744,428.0,1767178726471622,6,BIDIR_LINK,"NodeID:2,RSSI:-53dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:44.588323
2745,428.5,1767178726973943,5,BIDIR_LINK,"NodeID:3,RSSI:-51dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:45.084576
2746,428.5,1767178726982005,4,BIDIR_LINK,"NodeID:3,RSSI:-68dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:45.084576
2747,428.5,1767178726991004,1,BIDIR_LINK,"NodeID:3,RSSI:-57dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:45.084576
2748,428.5,1767178726999261,2,BIDIR_LINK,"NodeID:3,RSSI:-40dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:45.084576
2749,428.5,1767178727002612,6,BIDIR_LINK,"NodeID:3,RSSI:-48dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:45.083576
2750,429.0,1767178727467949,5,BIDIR_LINK,"NodeID:4,RSSI:-48dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:45.556149
2751,429.0,1767178727472578,3,BIDIR_LINK,"NodeID:4,RSSI:-70dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:45.556149
2752,429.0,1767178727485000,1,BIDIR_LINK,"NodeID:4,RSSI:-49dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:45.556149
2753,429.0,1767178727493249,2,BIDIR_LINK,"NodeID:4,RSSI:-66dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:45.556149
2754,429.0,1767178727497608,6,BIDIR_LINK,"NodeID:4,RSSI:-55dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:45.556149
,429.1,1767178727564305,1,PDR_NETWORK,"TOTAL,Exp:76,Rx:76,Lost:0,PDR:100.00%",2025-12-31 17:58:45.739833
,429.1,1767178727564305,1,PDR_NODE,"Node6,Seq:16,Exp:16,Rx:16,Gaps:0,PDR:100.00%,LatCnt:16,LatAvg:94.2ms,LatMin:90.1ms,LatMax:98.1ms",2025-12-31 17:58:45.739833
,429.1,1767178727564305,1,PDR_NODE,"Node2,Seq:15,Exp:15,Rx:15,Gaps:0,PDR:100.00%,LatCnt:15,LatAvg:97.8ms,LatMin:93.4ms,LatMax:101.5ms",2025-12-31 17:58:45.739833
,429.1,1767178727564305,1,PDR_NODE,"Node3,Seq:15,Exp:15,Rx:15,Gaps:0,PDR:100.00%,LatCnt:15,LatAvg:118.5ms,LatMin:114.1ms,LatMax:123.1ms",2025-12-31 17:58:45.739833
,429.1,1767178727564305,1,PDR_NODE,"Node4,Seq:15,Exp:15,Rx:15,Gaps:0,PDR:100.00%,LatCnt:15,LatAvg:116.1ms,LatMin:112.7ms,LatMax:119.7ms",2025-12-31 17:58:45.739833
,429.1,1767178727564305,1,PDR_NODE,"Node5,Seq:15,Exp:15,Rx:15,Gaps:0,PDR:100.00%,LatCnt:15,LatAvg:122.4ms,LatMin:117.7ms,LatMax:126.8ms",2025-12-31 17:58:45.739833
2755,429.5,1767178727968564,3,BIDIR_LINK,"NodeID:5,RSSI:-56dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:46.050677
2756,429.5,1767178727972011,4,BIDIR_LINK,"NodeID:5,RSSI:-51dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:46.050677
2757,429.5,1767178727981006,1,BIDIR_LINK,"NodeID:5,RSSI:-51dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:46.316010
2758,429.5,1767178727989249,2,BIDIR_LINK,"NodeID:5,RSSI:-47dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:46.050677
2759,429.5,1767178727993613,6,BIDIR_LINK,"NodeID:5,RSSI:-50dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:46.050677
2760,430.0,1767178728457956,5,BIDIR_LINK,"NodeID:6,RSSI:-49dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:46.727156
2761,430.0,1767178728461564,3,BIDIR_LINK,"NodeID:6,RSSI:-50dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:46.727156
2762,430.0,1767178728464999,4,BIDIR_LINK,"NodeID:6,RSSI:-55dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:46.727156
2763,430.0,1767178728473998,1,BIDIR_LINK,"NodeID:6,RSSI:-57dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:46.727156
2764,430.0,1767178728482249,2,BIDIR_LINK,"NodeID:6,RSSI:-52dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:46.726157
2765,432.0,1767178730453959,5,BIDIR_LINK,"NodeID:1,RSSI:-47dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:48.555923
,432.0,1767178730454129,5,CYCLE_SYNC,"Cycle=2,From=1,Hop=0,RSSI=-47",2025-12-31 17:58:48.556924
2766,432.0,1767178730458587,3,BIDIR_LINK,"NodeID:1,RSSI:-57dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:48.554916
,432.0,1767178730458750,3,CYCLE_SYNC,"Cycle=2,From=1,Hop=0,RSSI=-57",2025-12-31 17:58:48.555923
2767,432.0,1767178730461015,4,BIDIR_LINK,"NodeID:1,RSSI:-47dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:48.552912
,432.0,1767178730461174,4,CYCLE_SYNC,"Cycle=2,From=1,Hop=0,RSSI=-47",2025-12-31 17:58:48.554916
2768,432.0,1767178730479288,2,BIDIR_LINK,"NodeID:1,RSSI:-45dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:48.553911
,432.0,1767178730479448,2,CYCLE_SYNC,"Cycle=2,From=1,Hop=0,RSSI=-45",2025-12-31 17:58:48.554916
2769,432.0,1767178730482642,6,BIDIR_LINK,"NodeID:1,RSSI:-55dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:48.555923
,432.0,1767178730482805,6,CYCLE_SYNC,"Cycle=2,From=1,Hop=0,RSSI=-55",2025-12-31 17:58:48.555923
2770,432.5,1767178730955959,5,BIDIR_LINK,"NodeID:2,RSSI:-44dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:49.048223
2771,432.5,1767178730960593,3,BIDIR_LINK,"NodeID:2,RSSI:-41dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:49.048223
2772,432.5,1767178730972998,1,BIDIR_LINK,"NodeID:2,RSSI:-46dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:49.048223
,432.5,1767178730973160,1,PKT_RX,"From:2,MsgID:528,Seq:16,PDR:100.0%",2025-12-31 17:58:49.049224
,432.5,1767178730973629,1,LATENCY,"Node2,MsgID:528,Hop:1,Lat:102.4ms,RSSI:-46dBm,SNR:12dB",2025-12-31 17:58:49.049224
,432.5,1767178730973838,1,GW_RX_DATA,"Msg:528,From:2,Hops:1,Route:[2>GW],Lat:102.4ms,RSSI:-46,TS:1767178730973770",2025-12-31 17:58:49.049224
2773,432.5,1767178730985620,6,BIDIR_LINK,"NodeID:2,RSSI:-51dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:49.048223
2774,433.0,1767178731476957,5,BIDIR_LINK,"NodeID:3,RSSI:-52dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:49.874400
2775,433.0,1767178731485014,4,BIDIR_LINK,"NodeID:3,RSSI:-67dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:49.874400
2776,433.0,1767178731494033,1,BIDIR_LINK,"NodeID:3,RSSI:-57dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:49.874920
2777,433.0,1767178731502281,2,BIDIR_LINK,"NodeID:3,RSSI:-40dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:49.874920
2778,433.0,1767178731505626,6,BIDIR_LINK,"NodeID:3,RSSI:-47dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:49.872919
2779,433.5,1767178731970943,5,BIDIR_LINK,"NodeID:4,RSSI:-48dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:50.119579
2780,433.5,1767178731975607,3,BIDIR_LINK,"NodeID:4,RSSI:-70dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:50.120580
2781,433.5,1767178731988003,1,BIDIR_LINK,"NodeID:4,RSSI:-49dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:50.120580
2782,433.5,1767178731996249,2,BIDIR_LINK,"NodeID:4,RSSI:-66dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:50.120580
2783,433.5,1767178732000620,6,BIDIR_LINK,"NodeID:4,RSSI:-55dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:50.120580
2784,434.0,1767178732471564,3,BIDIR_LINK,"NodeID:5,RSSI:-56dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:50.611510
2785,434.0,1767178732475011,4,BIDIR_LINK,"NodeID:5,RSSI:-50dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:50.611510
2786,434.0,1767178732483998,1,BIDIR_LINK,"NodeID:5,RSSI:-53dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:50.612899
2787,434.0,1767178732492249,2,BIDIR_LINK,"NodeID:5,RSSI:-47dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:50.611510
2788,434.0,1767178732496614,6,BIDIR_LINK,"NodeID:5,RSSI:-50dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:50.611510
,434.1,1767178732565305,1,PDR_NETWORK,"TOTAL,Exp:77,Rx:77,Lost:0,PDR:100.00%",2025-12-31 17:58:50.636512
,434.1,1767178732565305,1,PDR_NODE,"Node6,Seq:16,Exp:16,Rx:16,Gaps:0,PDR:100.00%,LatCnt:16,LatAvg:94.2ms,LatMin:90.1ms,LatMax:98.1ms",2025-12-31 17:58:50.636512
,434.1,1767178732565305,1,PDR_NODE,"Node2,Seq:16,Exp:16,Rx:16,Gaps:0,PDR:100.00%,LatCnt:16,LatAvg:98.1ms,LatMin:93.4ms,LatMax:102.4ms",2025-12-31 17:58:50.638513
,434.1,1767178732565305,1,PDR_NODE,"Node3,Seq:15,Exp:15,Rx:15,Gaps:0,PDR:100.00%,LatCnt:15,LatAvg:118.5ms,LatMin:114.1ms,LatMax:123.1ms",2025-12-31 17:58:50.641510
,434.1,1767178732565305,1,PDR_NODE,"Node4,Seq:15,Exp:15,Rx:15,Gaps:0,PDR:100.00%,LatCnt:15,LatAvg:116.1ms,LatMin:112.7ms,LatMax:119.7ms",2025-12-31 17:58:50.641510
,434.1,1767178732565305,1,PDR_NODE,"Node5,Seq:15,Exp:15,Rx:15,Gaps:0,PDR:100.00%,LatCnt:15,LatAvg:122.4ms,LatMin:117.7ms,LatMax:126.8ms",2025-12-31 17:58:50.641510
2789,434.5,1767178732959950,5,BIDIR_LINK,"NodeID:6,RSSI:-49dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:51.043986
2790,434.5,1767178732963564,3,BIDIR_LINK,"NodeID:6,RSSI:-50dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:51.043986
2791,434.5,1767178732966999,4,BIDIR_LINK,"NodeID:6,RSSI:-56dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:51.269445
2792,434.5,1767178732975986,1,BIDIR_LINK,"NodeID:6,RSSI:-59dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:51.045984
2793,434.5,1767178732984249,2,BIDIR_LINK,"NodeID:6,RSSI:-52dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:51.268445
2794,436.5,1767178734956969,5,BIDIR_LINK,"NodeID:1,RSSI:-47dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:53.082798
,436.5,1767178734957141,5,CYCLE_SYNC,"Cycle=3,From=1,Hop=0,RSSI=-47",2025-12-31 17:58:53.082798
2795,436.5,1767178734961607,3,BIDIR_LINK,"NodeID:1,RSSI:-56dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:53.044285
,436.5,1767178734961765,3,CYCLE_SYNC,"Cycle=3,From=1,Hop=0,RSSI=-56",2025-12-31 17:58:53.082798
2796,436.5,1767178734964015,4,BIDIR_LINK,"NodeID:1,RSSI:-48dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:53.082798
,436.5,1767178734964174,4,CYCLE_SYNC,"Cycle=3,From=1,Hop=0,RSSI=-48",2025-12-31 17:58:53.082798
2797,436.5,1767178734982267,2,BIDIR_LINK,"NodeID:1,RSSI:-45dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:53.044285
,436.5,1767178734982441,2,CYCLE_SYNC,"Cycle=3,From=1,Hop=0,RSSI=-45",2025-12-31 17:58:53.081801
2798,436.5,1767178734985634,6,BIDIR_LINK,"NodeID:1,RSSI:-55dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:53.044285
,436.5,1767178734985796,6,CYCLE_SYNC,"Cycle=3,From=1,Hop=0,RSSI=-55",2025-12-31 17:58:53.081801
2799,437.0,1767178735448957,5,BIDIR_LINK,"NodeID:2,RSSI:-44dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:53.586324
2800,437.0,1767178735452593,3,BIDIR_LINK,"NodeID:2,RSSI:-41dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:53.585322
2801,437.0,1767178735456012,4,BIDIR_LINK,"NodeID:2,RSSI:-66dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:53.586324
2802,437.0,1767178735466006,1,BIDIR_LINK,"NodeID:2,RSSI:-46dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:53.586324
2803,437.0,1767178735477627,6,BIDIR_LINK,"NodeID:2,RSSI:-51dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:53.586324
2804,437.5,1767178735990943,5,BIDIR_LINK,"NodeID:3,RSSI:-52dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:54.235581
2805,437.5,1767178736006989,1,BIDIR_LINK,"NodeID:3,RSSI:-57dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:54.077035
,437.5,1767178736007134,1,PKT_RX,"From:3,MsgID:784,Seq:16,PDR:100.0%",2025-12-31 17:58:54.234581
,437.5,1767178736007593,1,LATENCY,"Node3,MsgID:784,Hop:1,Lat:123.1ms,RSSI:-57dBm,SNR:12dB",2025-12-31 17:58:54.235581
,437.5,1767178736007780,1,GW_RX_DATA,"Msg:784,From:3,Hops:1,Route:[3>GW],Lat:123.1ms,RSSI:-57,TS:1767178736007712",2025-12-31 17:58:54.235581
2806,437.5,1767178736015261,2,BIDIR_LINK,"NodeID:3,RSSI:-40dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:54.077035
2807,437.5,1767178736019614,6,BIDIR_LINK,"NodeID:3,RSSI:-47dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:54.234581
2808,438.0,1767178736473959,5,BIDIR_LINK,"NodeID:4,RSSI:-48dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:54.561018
2809,438.0,1767178736478629,3,BIDIR_LINK,"NodeID:4,RSSI:-70dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:54.562015
2810,438.0,1767178736491029,1,BIDIR_LINK,"NodeID:4,RSSI:-49dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:54.562015
2811,438.0,1767178736499292,2,BIDIR_LINK,"NodeID:4,RSSI:-66dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:54.562015
2812,438.0,1767178736503660,6,BIDIR_LINK,"NodeID:4,RSSI:-54dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:54.562015
2813,438.5,1767178736974564,3,BIDIR_LINK,"NodeID:5,RSSI:-56dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:55.070300
2814,438.5,1767178736978011,4,BIDIR_LINK,"NodeID:5,RSSI:-50dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:55.069296
2815,438.5,1767178736988002,1,BIDIR_LINK,"NodeID:5,RSSI:-51dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:55.070300
2816,438.5,1767178736995249,2,BIDIR_LINK,"NodeID:5,RSSI:-47dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:55.069296
2817,438.5,1767178736999613,6,BIDIR_LINK,"NodeID:5,RSSI:-50dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:55.069296
2818,439.0,1767178737462950,5,BIDIR_LINK,"NodeID:6,RSSI:-49dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:55.629937
2819,439.0,1767178737466564,3,BIDIR_LINK,"NodeID:6,RSSI:-50dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:55.629937
2820,439.0,1767178737469999,4,BIDIR_LINK,"NodeID:6,RSSI:-56dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:55.629937
2821,439.0,1767178737479002,1,BIDIR_LINK,"NodeID:6,RSSI:-57dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:55.629937
2822,439.0,1767178737487249,2,BIDIR_LINK,"NodeID:6,RSSI:-52dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:55.628936
,439.1,1767178737566305,1,PDR_NETWORK,"TOTAL,Exp:78,Rx:78,Lost:0,PDR:100.00%",2025-12-31 17:58:55.795110
,439.1,1767178737566305,1,PDR_NODE,"Node6,Seq:16,Exp:16,Rx:16,Gaps:0,PDR:100.00%,LatCnt:16,LatAvg:94.2ms,LatMin:90.1ms,LatMax:98.1ms",2025-12-31 17:58:55.796111
,439.1,1767178737566305,1,PDR_NODE,"Node2,Seq:16,Exp:16,Rx:16,Gaps:0,PDR:100.00%,LatCnt:16,LatAvg:98.1ms,LatMin:93.4ms,LatMax:102.4ms",2025-12-31 17:58:55.796111
,439.1,1767178737566305,1,PDR_NODE,"Node3,Seq:16,Exp:16,Rx:16,Gaps:0,PDR:100.00%,LatCnt:16,LatAvg:118.8ms,LatMin:114.1ms,LatMax:123.1ms",2025-12-31 17:58:55.796111
,439.1,1767178737566305,1,PDR_NODE,"Node4,Seq:15,Exp:15,Rx:15,Gaps:0,PDR:100.00%,LatCnt:15,LatAvg:116.1ms,LatMin:112.7ms,LatMax:119.7ms",2025-12-31 17:58:55.796111
,439.1,1767178737566305,1,PDR_NODE,"Node5,Seq:15,Exp:15,Rx:15,Gaps:0,PDR:100.00%,LatCnt:15,LatAvg:122.4ms,LatMin:117.7ms,LatMax:126.8ms",2025-12-31 17:58:55.796111
2823,441.0,1767178739459969,5,BIDIR_LINK,"NodeID:1,RSSI:-47dBm,Status:BIDIRECTIONAL",2025-12-31 17:58:57.553760
,441.0,1767178739460141,5,CYCLE_SYNC,"Cycle=4,From=1,Hop=0,RSSI=-47",2025-12-31 17:58:57.553760
